HUC8,UNCLASSIFIED,OPEN_WATER,PERENNIAL_SNOW_I,DEVELOPED__OPEN_,DEVELOPED__LOW_I,DEVELOPED__MEDIU,DEVELOPED__HIGH_,BARREN_LAND,DECIDUOUS_FOREST,EVERGREEN_FOREST,MIXED_FOREST,SHRUB_SCRUB,HERBACEUOUS,HAY_PASTURE,CULTIVATED_CROPS,WOODY_WETLANDS,EMERGENT_HERBACE,TOTAL,AREA_INSIDE_US,UNCLASSIFIED_NLCD06,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,DEVOPENNLCD06,DEVLOWNLCD06,DEVMEDNLCD06,DEVHINLCD06,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,Location
09020305,0.00,90521100.00,0.00,136107900.00,15427800.00,1977300.00,543600.00,3176100.00,680679000.00,95200200.00,199800.00,32116500.00,103338000.00,640509300.00,1167734700.00,188126100.00,362203200.00,3517860600.00,3517860600.00,0.00,4.38,22.06,51.40,2.57,0.00,3.87,0.44,0.06,0.02,0.09,19.35,2.71,0.01,0.91,2.94,18.21,33.19,5.35,10.30,Within USA
09020306,0.00,28532700.00,0.00,74139300.00,6636600.00,1128600.00,65700.00,16200.00,14487300.00,1651500.00,410400.00,182700.00,419400.00,4317300.00,1487647800.00,20340000.00,4059900.00,1644035400.00,1644035400.00,0.00,4.99,1.01,90.75,1.74,0.00,4.51,0.40,0.07,0.00,0.00,0.88,0.10,0.02,0.01,0.03,0.26,90.49,1.24,0.25,Within USA
09020309,0.00,7139700.00,0.00,85475700.00,11941200.00,675000.00,103500.00,6300.00,111279600.00,1366200.00,0.00,2185200.00,2684700.00,60345000.00,1586709000.00,38816100.00,107223300.00,2015950500.00,2015950500.00,0.00,4.87,5.59,81.70,0.35,0.00,4.24,0.59,0.03,0.01,0.00,5.52,0.07,0.00,0.11,0.13,2.99,78.71,1.93,5.32,Within USA
09020312,9405000.00,19498500.00,0.00,104125500.00,17538300.00,903600.00,115200.00,11700.00,271163700.00,2524500.00,2585700.00,15697800.00,3461400.00,140385600.00,1809153900.00,82116900.00,372267000.00,2850954300.00,2839123328.78,0.33,4.32,9.73,68.67,0.69,0.00,3.67,0.62,0.03,0.00,0.00,9.55,0.09,0.09,0.55,0.12,4.94,63.72,2.89,13.11,Border - Canada
09030002,0.00,350667000.00,0.00,33973200.00,3399300.00,1561500.00,292500.00,8280000.00,425916900.00,327571200.00,527355900.00,262535400.00,25190100.00,10076400.00,1775700.00,610470000.00,89164800.00,2678229900.00,2678229900.00,0.00,1.46,47.82,0.44,13.09,0.00,1.27,0.13,0.06,0.01,0.31,15.90,12.23,19.69,9.80,0.94,0.38,0.07,22.79,3.33,Within USA
09030007,0.00,1800000.00,0.00,13031100.00,738000.00,100800.00,2700.00,300600.00,33503400.00,10816200.00,63900.00,4186800.00,24002100.00,24752700.00,23599800.00,1496023200.00,811646100.00,2444567400.00,2444567400.00,0.00,0.57,1.82,1.98,0.07,0.00,0.53,0.03,0.00,0.00,0.01,1.37,0.44,0.00,0.17,0.98,1.01,0.97,61.20,33.20,Within USA
09020314,2578298400.00,50423400.00,0.00,79131600.00,10455300.00,1658700.00,214200.00,306000.00,209728800.00,18777600.00,757800.00,39730500.00,22431600.00,237162600.00,889643700.00,614881800.00,606521700.00,5360123700.00,5287386324.70,48.10,1.73,4.34,21.31,0.95,0.00,1.50,0.20,0.03,0.00,0.01,3.97,0.36,0.01,0.75,0.42,4.49,16.83,11.63,11.47,Border - Canada
09030009,11864903400.00,1241550900.00,0.00,39652200.00,5891400.00,1401300.00,352800.00,1423800.00,32650200.00,28322100.00,43200.00,18972900.00,34566300.00,122008500.00,195542100.00,872230500.00,387261900.00,14846773500.00,2984435753.07,79.92,1.58,2.04,10.64,41.60,0.00,1.33,0.20,0.05,0.01,0.05,1.09,0.95,0.00,0.64,1.16,4.09,6.55,29.23,12.98,Border - Canada
09020104,0.00,21796200.00,0.00,110594700.00,69026400.00,35637300.00,15517800.00,202500.00,11983500.00,729900.00,27900.00,81900.00,3676500.00,27030600.00,1340746200.00,34376400.00,24236100.00,1695663900.00,1695663900.00,0.00,13.61,0.75,80.66,1.29,0.00,6.52,4.07,2.10,0.92,0.01,0.71,0.04,0.00,0.00,0.22,1.59,79.07,2.03,1.43,Within USA
09020301,0.00,49895100.00,0.00,151046100.00,38543400.00,14843700.00,5436900.00,446400.00,92740500.00,3465000.00,437400.00,473400.00,24879600.00,70778700.00,2466754200.00,45830700.00,83954700.00,3049525800.00,3049525800.00,0.00,6.88,3.17,83.21,1.64,0.00,4.95,1.26,0.49,0.18,0.01,3.04,0.11,0.01,0.02,0.82,2.32,80.89,1.50,2.75,Within USA
09020311,3089625300.00,45742500.00,0.00,144654300.00,17272800.00,1974600.00,317700.00,130500.00,158169600.00,4207500.00,792000.00,3821400.00,11322000.00,66550500.00,2640867300.00,58763700.00,109110600.00,6353322300.00,3261675606.04,48.63,5.03,5.00,83.01,1.40,0.00,4.43,0.53,0.06,0.01,0.00,4.85,0.13,0.02,0.12,0.35,2.04,80.97,1.80,3.35,Border - Canada
07020001,0.00,256939200.00,0.00,226801800.00,22998600.00,8218800.00,1625400.00,7003800.00,93681900.00,19800.00,0.00,671400.00,797068800.00,683834400.00,2956191300.00,18604800.00,441554400.00,5515214400.00,5515214400.00,0.00,4.71,1.70,66.00,4.66,0.00,4.11,0.42,0.15,0.03,0.13,1.70,0.00,0.00,0.01,14.45,12.40,53.60,0.34,8.01,Within USA
04010201,0.00,270808200.00,0.00,218478600.00,63759600.00,46231200.00,19064700.00,102570300.00,1404027900.00,419323500.00,661820400.00,497086200.00,68815800.00,264089700.00,25787700.00,3183408000.00,372103200.00,7617375000.00,7617375000.00,0.00,4.56,32.63,3.81,3.56,0.00,2.87,0.84,0.61,0.25,1.35,18.43,5.50,8.69,6.53,0.90,3.47,0.34,41.79,4.88,Within USA
04010301,0.00,71734500.00,0.00,206158500.00,19455300.00,8753400.00,1934100.00,2887200.00,2086299000.00,539619300.00,584899200.00,347529600.00,44995500.00,390913200.00,33419700.00,613237500.00,42818400.00,4994654400.00,4994654400.00,0.00,4.73,64.29,8.50,1.44,0.00,4.13,0.39,0.18,0.04,0.06,41.77,10.80,11.71,6.96,0.90,7.83,0.67,12.28,0.86,Within USA
07040001,0.00,160315200.00,0.00,170407800.00,93202200.00,46212300.00,12582900.00,4018500.00,546025500.00,7460100.00,2071800.00,12304800.00,121059900.00,355628700.00,1264653900.00,60364800.00,24120900.00,2880429300.00,2880429300.00,0.00,11.19,19.29,56.25,5.57,0.00,5.92,3.24,1.60,0.44,0.14,18.96,0.26,0.07,0.43,4.20,12.35,43.91,2.10,0.84,Within USA
07040003,0.00,162475200.00,0.00,144338400.00,49546800.00,15000300.00,4812300.00,2287800.00,1231088400.00,27304200.00,8883900.00,25645500.00,192471300.00,538542000.00,1047790800.00,101379600.00,54720000.00,3606286500.00,3606286500.00,0.00,5.93,35.14,43.99,4.51,0.00,4.00,1.37,0.42,0.13,0.06,34.14,0.76,0.25,0.71,5.34,14.93,29.05,2.81,1.52,Within USA
07040006,0.00,85797900.00,0.00,69132600.00,71683200.00,32550300.00,8382600.00,1090800.00,717975900.00,35950500.00,2754000.00,16820100.00,91476900.00,192751200.00,390980700.00,51500700.00,31341600.00,1800189000.00,1800189000.00,0.00,10.10,42.03,32.43,4.77,0.00,3.84,3.98,1.81,0.47,0.06,39.88,2.00,0.15,0.93,5.08,10.71,21.72,2.86,1.74,Within USA
07110003,0.00,13697100.00,0.00,53196300.00,10903500.00,1047600.00,262800.00,626400.00,248633100.00,1009800.00,1515600.00,29370600.00,20259000.00,652401000.00,522483300.00,48191400.00,1693800.00,1605291300.00,1605291300.00,0.00,4.07,15.65,73.19,0.85,0.00,3.31,0.68,0.07,0.02,0.04,15.49,0.06,0.09,1.83,1.26,40.64,32.55,3.00,0.11,Within USA
07110005,0.00,26321400.00,0.00,88521300.00,26219700.00,3550500.00,860400.00,712800.00,289917900.00,769500.00,4465800.00,24136200.00,23263200.00,826291800.00,926443800.00,63999000.00,9045900.00,2314519200.00,2314519200.00,0.00,5.15,12.75,75.73,1.14,0.00,3.82,1.13,0.15,0.04,0.03,12.53,0.03,0.19,1.04,1.01,35.70,40.03,2.77,0.39,Within USA
07110006,0.00,40981500.00,0.00,124589700.00,37657800.00,10026900.00,2939400.00,2787300.00,490664700.00,1610100.00,3113100.00,12951000.00,50298300.00,1044279900.00,1237428000.00,74923200.00,9369900.00,3143620800.00,3143620800.00,0.00,5.57,15.76,72.58,1.30,0.00,3.96,1.20,0.32,0.09,0.09,15.61,0.05,0.10,0.41,1.60,33.22,39.36,2.38,0.30,Within USA
07110007,0.00,52208100.00,0.00,69671700.00,23044500.00,3351600.00,650700.00,2839500.00,499238100.00,951300.00,1903500.00,13444200.00,21756600.00,436293000.00,872291700.00,39542400.00,19323900.00,2056510800.00,2056510800.00,0.00,4.70,24.41,63.63,2.54,0.00,3.39,1.12,0.16,0.03,0.14,24.28,0.05,0.09,0.65,1.06,21.22,42.42,1.92,0.94,Within USA
07110008,0.00,16830000.00,0.00,123586200.00,56081700.00,16230600.00,4609800.00,3295800.00,855088200.00,4677300.00,2457000.00,2101500.00,24570000.00,766432800.00,1323307800.00,64382400.00,4511700.00,3268162800.00,3268162800.00,0.00,6.14,26.38,63.94,0.51,0.00,3.78,1.72,0.50,0.14,0.10,26.16,0.14,0.08,0.06,0.75,23.45,40.49,1.97,0.14,Within USA
07140102,0.00,29991600.00,0.00,271115100.00,150075000.00,46482300.00,19709100.00,12555900.00,3641228100.00,171633600.00,126032400.00,36322200.00,112812300.00,884458800.00,37036800.00,28279800.00,666000.00,5568399000.00,5568399000.00,0.00,8.75,70.74,16.55,0.54,0.00,4.87,2.70,0.83,0.35,0.23,65.39,3.08,2.26,0.65,2.03,15.88,0.67,0.51,0.01,Within USA
07140103,0.00,11809800.00,0.00,106705800.00,35897400.00,10577700.00,3411900.00,1932300.00,1131241500.00,43649100.00,43030800.00,2214900.00,45325800.00,680043600.00,54703800.00,14150700.00,401400.00,2185096500.00,2185096500.00,0.00,7.17,55.74,33.63,0.54,0.00,4.88,1.64,0.48,0.16,0.09,51.77,2.00,1.97,0.10,2.07,31.12,2.50,0.65,0.02,Within USA
07140104,0.00,16145100.00,0.00,122779800.00,33145200.00,8480700.00,1665900.00,9132300.00,1425650400.00,168290100.00,221392800.00,6164100.00,65338200.00,396341100.00,24579000.00,13126500.00,582300.00,2512813500.00,2512813500.00,0.00,6.61,72.24,16.75,0.64,0.00,4.89,1.32,0.34,0.07,0.36,56.74,6.70,8.81,0.25,2.60,15.77,0.98,0.52,0.02,Within USA
07140107,0.00,10201500.00,0.00,97857900.00,34949700.00,5462100.00,1278900.00,1694700.00,1679183100.00,24454800.00,10530900.00,12198600.00,46365300.00,881567100.00,253319400.00,27815400.00,1279800.00,3088159200.00,3088159200.00,0.00,4.52,55.51,36.75,0.33,0.00,3.17,1.13,0.18,0.04,0.05,54.37,0.79,0.34,0.40,1.50,28.55,8.20,0.90,0.04,Within USA
08020201,0.00,8434800.00,0.00,76981500.00,33514200.00,10223100.00,2840400.00,54900.00,25020900.00,3494700.00,1216800.00,793800.00,708300.00,17057700.00,1529143200.00,66338100.00,6990300.00,1782812700.00,1782812700.00,0.00,6.93,1.67,86.73,0.47,0.00,4.32,1.88,0.57,0.16,0.00,1.40,0.20,0.07,0.04,0.04,0.96,85.77,3.72,0.39,Within USA
08020202,0.00,47548800.00,0.00,112455900.00,28877400.00,4991400.00,1410300.00,5645700.00,2314515600.00,81845100.00,147153600.00,14100300.00,52721100.00,497785500.00,19351800.00,26658900.00,6839100.00,3361900500.00,3361900500.00,0.00,4.39,75.66,15.38,1.41,0.00,3.35,0.86,0.15,0.04,0.17,68.85,2.43,4.38,0.42,1.57,14.81,0.58,0.79,0.20,Within USA
10280202,0.00,24401700.00,0.00,95182200.00,20940300.00,2284200.00,422100.00,769500.00,683807400.00,1888200.00,37107900.00,35082000.00,78558300.00,1024265700.00,578742300.00,54733500.00,2655000.00,2640840300.00,2640840300.00,0.00,4.50,27.37,60.70,0.92,0.00,3.60,0.79,0.09,0.02,0.03,25.89,0.07,1.41,1.33,2.97,38.79,21.92,2.07,0.10,Within USA
10280203,0.00,52136100.00,0.00,72709200.00,21123900.00,2940300.00,579600.00,2042100.00,363706200.00,1163700.00,7777800.00,12784500.00,40095900.00,766291500.00,410146200.00,50570100.00,5563800.00,1809630900.00,1809630900.00,0.00,5.38,20.59,65.01,2.88,0.00,4.02,1.17,0.16,0.03,0.11,20.10,0.06,0.43,0.71,2.22,42.35,22.66,2.79,0.31,Within USA
10290105,0.00,121323600.00,0.00,121028400.00,15277500.00,2597400.00,747900.00,2096100.00,1049955300.00,50056200.00,6192900.00,16610400.00,57709800.00,1130121900.00,431090100.00,82487700.00,29933100.00,3117228300.00,3117228300.00,0.00,4.48,35.49,50.08,3.89,0.00,3.88,0.49,0.08,0.02,0.07,33.68,1.61,0.20,0.53,1.85,36.25,13.83,2.65,0.96,Within USA
10290106,0.00,110115900.00,0.00,206022600.00,62226000.00,16293600.00,6138000.00,12852000.00,1731330900.00,65705400.00,25191000.00,46065600.00,50105700.00,2491852500.00,241339500.00,37658700.00,1136700.00,5104034100.00,5104034100.00,0.00,5.70,35.70,53.55,2.16,0.00,4.04,1.22,0.32,0.12,0.25,33.92,1.29,0.49,0.90,0.98,48.82,4.73,0.74,0.02,Within USA
10290107,0.00,57339000.00,0.00,81523800.00,33793200.00,6741900.00,1738800.00,4158900.00,831876300.00,112450500.00,43913700.00,27102600.00,26242200.00,927035100.00,17052300.00,18000000.00,1646100.00,2190614400.00,2190614400.00,0.00,5.65,45.11,43.10,2.62,0.00,3.72,1.54,0.31,0.08,0.19,37.97,5.13,2.00,1.24,1.20,42.32,0.78,0.82,0.08,Within USA
10290108,0.00,143814600.00,0.00,264804300.00,102261600.00,18386100.00,5078700.00,7834500.00,713871900.00,7399800.00,5416200.00,18569700.00,61641900.00,2282941800.00,1434785400.00,191761200.00,43642800.00,5302210500.00,5302210500.00,0.00,7.37,13.71,70.12,2.71,0.00,4.99,1.93,0.35,0.10,0.15,13.46,0.14,0.10,0.35,1.16,43.06,27.06,3.62,0.82,Within USA
10290109,0.00,192230100.00,0.00,193951800.00,46773000.00,17995500.00,5617800.00,9119700.00,2154925800.00,35534700.00,35256600.00,32764500.00,51362100.00,755155800.00,35346600.00,23740200.00,1665900.00,3591440100.00,3591440100.00,0.00,7.36,61.97,22.01,5.35,0.00,5.40,1.30,0.50,0.16,0.25,60.00,0.99,0.98,0.91,1.43,21.03,0.98,0.66,0.05,Within USA
10290110,0.00,26584200.00,0.00,109652400.00,21674700.00,4351500.00,880200.00,3760200.00,1564195500.00,27056700.00,34782300.00,28168200.00,35569800.00,785554200.00,5690700.00,18043200.00,144000.00,2666107800.00,2666107800.00,0.00,5.12,60.99,29.68,1.00,0.00,4.11,0.81,0.16,0.03,0.14,58.67,1.01,1.30,1.06,1.33,29.46,0.21,0.68,0.01,Within USA
10290111,0.00,26676900.00,0.00,102634200.00,16058700.00,3820500.00,1055700.00,2997000.00,1448947800.00,83826900.00,55836000.00,10767600.00,54210600.00,907306200.00,62874000.00,12870900.00,1509300.00,2791392300.00,2791392300.00,0.00,4.43,56.91,34.76,0.96,0.00,3.68,0.58,0.14,0.04,0.11,51.91,3.00,2.00,0.39,1.94,32.50,2.25,0.46,0.05,Within USA
10290201,0.00,7643700.00,0.00,185895900.00,31933800.00,8548200.00,1846800.00,8807400.00,2429129700.00,92182500.00,57852900.00,14517000.00,69309900.00,1685437200.00,18000900.00,18832500.00,74700.00,4630013100.00,4630013100.00,0.00,4.93,55.71,36.79,0.17,0.00,4.02,0.69,0.18,0.04,0.19,52.46,1.99,1.25,0.31,1.50,36.40,0.39,0.41,0.00,Within USA
10290202,0.00,3184200.00,0.00,83846700.00,18167400.00,5713200.00,1447200.00,1988100.00,1178377200.00,109899000.00,21234600.00,1429200.00,28215000.00,495342900.00,2144700.00,4707000.00,195300.00,1955891700.00,1955891700.00,0.00,5.58,66.95,25.44,0.16,0.00,4.29,0.93,0.29,0.07,0.10,60.25,5.62,1.09,0.07,1.44,25.33,0.11,0.24,0.01,Within USA
10290203,0.00,18064800.00,0.00,102077100.00,13777200.00,2250000.00,420300.00,2496600.00,1658209500.00,67212000.00,61762500.00,1706400.00,60379200.00,608443200.00,57108600.00,20230200.00,1693800.00,2675831400.00,2675831400.00,0.00,4.43,66.79,24.87,0.68,0.00,3.81,0.51,0.08,0.02,0.09,61.97,2.51,2.31,0.06,2.26,22.74,2.13,0.76,0.06,Within USA
10300102,0.00,111901500.00,0.00,369372600.00,149263200.00,62130600.00,16785000.00,19493100.00,3040916400.00,113260500.00,87490800.00,43190100.00,85680900.00,3036515400.00,1509678000.00,135703800.00,26725500.00,8808107400.00,8808107400.00,0.00,6.78,36.80,51.61,1.27,0.00,4.19,1.69,0.71,0.19,0.22,34.52,1.29,0.99,0.49,0.97,34.47,17.14,1.54,0.30,Within USA
10300103,0.00,8682300.00,0.00,116119800.00,40707900.00,11635200.00,5106600.00,2959200.00,683251200.00,21908700.00,23105700.00,26343900.00,12783600.00,1102934700.00,781172100.00,41427900.00,1268100.00,2879406900.00,2879406900.00,0.00,6.03,25.29,65.43,0.30,0.00,4.03,1.41,0.40,0.18,0.10,23.73,0.76,0.80,0.91,0.44,38.30,27.13,1.44,0.04,Within USA
10300104,0.00,24924600.00,0.00,188232300.00,57942000.00,13622400.00,5014800.00,2011500.00,590004000.00,1294200.00,1319400.00,13383000.00,52756200.00,1218807900.00,1758310200.00,68194800.00,4146300.00,3999963600.00,3999963600.00,0.00,6.62,14.82,74.43,0.62,0.00,4.71,1.45,0.34,0.13,0.05,14.75,0.03,0.03,0.33,1.32,30.47,43.96,1.70,0.10,Within USA
10300200,0.00,101904300.00,0.00,203887800.00,212427000.00,76273200.00,37719000.00,16077600.00,1901799900.00,35382600.00,12675600.00,2551500.00,56402100.00,731308500.00,644380200.00,78165000.00,8540100.00,4119494400.00,4119494400.00,0.00,12.87,47.33,33.39,2.47,0.00,4.95,5.16,1.85,0.92,0.39,46.17,0.86,0.31,0.06,1.37,17.75,15.64,1.90,0.21,Within USA
11010002,0.00,35755200.00,0.00,189750600.00,148709700.00,65296800.00,22518900.00,8730000.00,1367548200.00,76296600.00,35888400.00,17232300.00,44453700.00,1730305800.00,15928200.00,14245200.00,54900.00,3772714500.00,3772714500.00,0.00,11.30,39.22,46.29,0.95,0.00,5.03,3.94,1.73,0.60,0.23,36.25,2.02,0.95,0.46,1.18,45.86,0.42,0.38,0.00,Within USA
11010008,0.00,20824200.00,0.00,232631100.00,11549700.00,2208600.00,302400.00,3792600.00,4339031400.00,316708200.00,429622200.00,14222700.00,97300800.00,884429100.00,330429600.00,98976600.00,558900.00,6782588100.00,6782588100.00,0.00,3.64,74.98,17.91,0.31,0.00,3.43,0.17,0.03,0.00,0.06,63.97,4.67,6.33,0.21,1.43,13.04,4.87,1.46,0.01,Within USA
07110002,0.00,14814900.00,0.00,84771000.00,17781300.00,1251900.00,243900.00,392400.00,424784700.00,2774700.00,13559400.00,56944800.00,41991300.00,1001280600.00,648936900.00,60234300.00,2165400.00,2371927500.00,2371927500.00,0.00,4.39,18.60,69.57,0.62,0.00,3.57,0.75,0.05,0.01,0.02,17.91,0.12,0.57,2.40,1.77,42.21,27.36,2.54,0.09,Within USA
10240010,0.00,19558800.00,0.00,106799400.00,21243600.00,1520100.00,268200.00,944100.00,210361500.00,1330200.00,903600.00,9839700.00,71484300.00,720195300.00,1381597200.00,22190400.00,19884600.00,2588121000.00,2588121000.00,0.00,5.02,8.21,81.21,0.76,0.00,4.13,0.82,0.06,0.01,0.04,8.13,0.05,0.03,0.38,2.76,27.83,53.38,0.86,0.77,Within USA
10240012,0.00,75775500.00,0.00,204236100.00,72967500.00,17218800.00,7400700.00,2235600.00,444306600.00,1171800.00,1249200.00,16388100.00,52591500.00,1505435400.00,1820343600.00,72127800.00,17028000.00,4310476200.00,4310476200.00,0.00,7.00,10.36,77.16,1.76,0.00,4.74,1.69,0.40,0.17,0.05,10.31,0.03,0.03,0.38,1.22,34.93,42.23,1.67,0.40,Within USA
10280101,0.00,68285700.00,0.00,336292200.00,108732600.00,11935800.00,2780100.00,3200400.00,1312251300.00,2747700.00,8573400.00,53398800.00,146314800.00,3988444500.00,2456714700.00,105210900.00,9300600.00,8614183500.00,8614183500.00,0.00,5.34,15.37,74.82,0.79,0.00,3.90,1.26,0.14,0.03,0.04,15.23,0.03,0.10,0.62,1.70,46.30,28.52,1.22,0.11,Within USA
10280103,0.00,67134600.00,0.00,210166200.00,57486600.00,5257800.00,1372500.00,3516300.00,806579100.00,3814200.00,46765800.00,38812500.00,79162200.00,2987939700.00,1544236200.00,234635400.00,27596700.00,6114475800.00,6114475800.00,0.00,4.49,14.02,74.12,1.10,0.00,3.44,0.94,0.09,0.02,0.06,13.19,0.06,0.76,0.63,1.29,48.87,25.26,3.84,0.45,Within USA
10280201,0.00,71113500.00,0.00,134221500.00,35145000.00,3041100.00,691200.00,1128600.00,683017200.00,2774700.00,34732800.00,47529000.00,103937400.00,1486179000.00,821011500.00,60930900.00,16792200.00,3502245600.00,3502245600.00,0.00,4.94,20.57,65.88,2.03,0.00,3.83,1.00,0.09,0.02,0.03,19.50,0.08,0.99,1.36,2.97,42.44,23.44,1.74,0.48,Within USA
10240011,0.00,78878700.00,0.00,203987700.00,141475500.00,49542300.00,20276100.00,2613600.00,515411100.00,251100.00,5294700.00,9490500.00,98006400.00,546474600.00,964855800.00,35504100.00,27568800.00,2699631000.00,2699631000.00,0.00,15.38,19.30,55.98,2.92,0.00,7.56,5.24,1.84,0.75,0.10,19.09,0.01,0.20,0.35,3.63,20.24,35.74,1.32,1.02,Within USA
10290103,0.00,15021900.00,0.00,59083200.00,6825600.00,556200.00,78300.00,344700.00,218027700.00,158400.00,11951100.00,2276100.00,53055900.00,685218600.00,386263800.00,59395500.00,6157800.00,1504414800.00,1504414800.00,0.00,4.42,15.30,71.22,1.00,0.00,3.93,0.45,0.04,0.01,0.02,14.49,0.01,0.79,0.15,3.53,45.55,25.68,3.95,0.41,Within USA
10290104,0.00,32607000.00,0.00,121555800.00,29887200.00,6657300.00,1851300.00,2752200.00,371622600.00,1562400.00,9028800.00,3714300.00,179031600.00,1423970100.00,649161900.00,117037800.00,5195700.00,2955636000.00,2955636000.00,0.00,5.41,12.93,70.14,1.10,0.00,4.11,1.01,0.23,0.06,0.09,12.57,0.05,0.31,0.13,6.06,48.18,21.96,3.96,0.18,Within USA
11070208,0.00,15512400.00,0.00,157899600.00,30677400.00,14200200.00,3573900.00,3323700.00,1257208200.00,9727200.00,2778300.00,3617100.00,58990500.00,1068384600.00,18183600.00,12043800.00,45900.00,2656166400.00,2656166400.00,0.00,7.77,47.80,40.91,0.58,0.00,5.94,1.15,0.53,0.13,0.13,47.33,0.37,0.10,0.14,2.22,40.22,0.68,0.45,0.00,Within USA
03160102,0.00,27421200.00,0.00,113118300.00,60749100.00,21716100.00,7347600.00,1422900.00,256667400.00,154650600.00,96363000.00,224809200.00,22569300.00,328256100.00,344558700.00,87974100.00,21719700.00,1769343300.00,1769343300.00,0.00,11.47,28.69,38.03,1.55,0.00,6.39,3.43,1.23,0.42,0.08,14.51,8.74,5.45,12.71,1.28,18.55,19.47,4.97,1.23,Within USA
03160104,0.00,40284900.00,0.00,137251800.00,32431500.00,9911700.00,1512900.00,1538100.00,383674500.00,316412100.00,166682700.00,285451200.00,39579300.00,707058000.00,312171300.00,394635600.00,65515500.00,2894111100.00,2894111100.00,0.00,6.26,29.95,35.22,1.39,0.00,4.74,1.12,0.34,0.05,0.05,13.26,10.93,5.76,9.86,1.37,24.43,10.79,13.64,2.26,Within USA
03170001,0.00,37597500.00,0.00,133758000.00,33303600.00,17113500.00,6982200.00,252900.00,488086200.00,434643300.00,350549100.00,307940400.00,51759000.00,241625700.00,18331200.00,224760600.00,4768200.00,2351471400.00,2351471400.00,0.00,8.13,54.15,11.06,1.60,0.00,5.69,1.42,0.73,0.30,0.01,20.76,18.48,14.91,13.10,2.20,10.28,0.78,9.56,0.20,Within USA
03170004,0.00,27784800.00,0.00,206729100.00,49207500.00,16303500.00,4812300.00,3370500.00,239813100.00,1299865500.00,797536800.00,547798500.00,163833300.00,628911900.00,58498200.00,492508800.00,3554100.00,4540527900.00,4540527900.00,0.00,6.10,51.47,15.14,0.61,0.00,4.55,1.08,0.36,0.11,0.07,5.28,28.63,17.56,12.06,3.61,13.85,1.29,10.85,0.08,Within USA
03170006,0.00,58677300.00,0.00,79882200.00,19278900.00,6484500.00,2792700.00,5543100.00,5117400.00,346033800.00,51689700.00,170894700.00,58555800.00,72221400.00,32813100.00,584973900.00,85602600.00,1580561100.00,1580561100.00,0.00,6.86,25.49,6.65,3.71,0.00,5.05,1.22,0.41,0.18,0.35,0.32,21.89,3.27,10.81,3.70,4.57,2.08,37.01,5.42,Within USA
03170007,0.00,34337700.00,0.00,142999200.00,27175500.00,6740100.00,1517400.00,4445100.00,21729600.00,1133920800.00,176599800.00,517851000.00,153762300.00,198620100.00,53869500.00,787339800.00,21326400.00,3282234300.00,3282234300.00,0.00,5.44,40.59,7.69,1.05,0.00,4.36,0.83,0.21,0.05,0.14,0.66,34.55,5.38,15.78,4.68,6.05,1.64,23.99,0.65,Within USA
03180001,0.00,34001100.00,0.00,309858300.00,31543200.00,15997500.00,3807000.00,1377900.00,1096719300.00,1197916200.00,727248600.00,724030200.00,117892800.00,1062867600.00,78058800.00,930955500.00,46564200.00,6378838200.00,6378838200.00,0.00,5.66,47.37,17.89,0.53,0.00,4.86,0.49,0.25,0.06,0.02,17.19,18.78,11.40,11.35,1.85,16.66,1.22,14.59,0.73,Within USA
03180002,0.00,145531800.00,0.00,326384100.00,166041000.00,75379500.00,22997700.00,3786300.00,587073600.00,963743400.00,685707300.00,512076600.00,94258800.00,645587100.00,113213700.00,763875000.00,14440500.00,5120096400.00,5120096400.00,0.00,11.54,43.68,14.82,2.84,0.00,6.37,3.24,1.47,0.45,0.07,11.47,18.82,13.39,10.00,1.84,12.61,2.21,14.92,0.28,Within USA
03180003,0.00,25370100.00,0.00,132262200.00,20787300.00,3796200.00,856800.00,9302400.00,311188500.00,883802700.00,568999800.00,402931800.00,124096500.00,376051500.00,45857700.00,248855400.00,2084400.00,3156243300.00,3156243300.00,0.00,5.00,55.89,13.37,0.80,0.00,4.19,0.66,0.12,0.03,0.29,9.86,28.00,18.03,12.77,3.93,11.91,1.45,7.88,0.07,Within USA
